devid,window_start,window_end,avg_temperature,avg_humidity,avg_lux
72:a5:12:55:c5:00,2024-01-22T18:25:00Z,2024-01-22T18:30:00Z,15.3,60.35,30.86
72:a5:12:55:c5:00,2024-01-22T18:30:00Z,2024-01-22T18:35:00Z,14.78,61.28,-27.52
72:a5:12:55:c5:00,2024-01-22T18:35:00Z,2024-01-22T18:40:00Z,15.45,58.21,116.11
72:a5:12:55:c5:00,2024-01-22T18:40:00Z,2024-01-22T18:45:00Z,14.94,68.28,-104.8
72:a5:12:55:c5:00,2024-01-22T18:45:00Z,2024-01-22T18:50:00Z,14.35,61.7,3.49
72:a5:12:55:c5:00,2024-01-22T18:50:00Z,2024-01-22T18:55:00Z,14.76,64.08,-13.11
72:a5:12:55:c5:00,2024-01-22T18:55:00Z,2024-01-22T19:00:00Z,15.05,59.52,-33.04
72:a5:12:55:c5:00,2024-01-22T19:00:00Z,2024-01-22T19:05:00Z,15.72,63.58,-41.86
72:a5:12:55:c5:00,2024-01-22T19:05:00Z,2024-01-22T19:10:00Z,15.06,65.31,-0.42
72:a5:12:55:c5:00,2024-01-22T19:10:00Z,2024-01-22T19:15:00Z,14.44,61.47,-13.53
72:a5:12:55:c5:00,2024-01-22T19:15:00Z,2024-01-22T19:20:00Z,15.2,59.57,-23.51
72:a5:12:55:c5:00,2024-01-22T19:20:00Z,2024-01-22T19:25:00Z,15.24,61.31,-77.92
72:a5:12:55:c5:00,2024-01-22T19:25:00Z,2024-01-22T19:30:00Z,15.28,57.14,-97.09
72:a5:12:55:c5:00,2024-01-22T19:30:00Z,2024-01-22T19:35:00Z,15.72,61.52,-17.31
72:a5:12:55:c5:00,2024-01-22T19:35:00Z,2024-01-22T19:40:00Z,15.78,63.23,-24.13
72:a5:12:55:c5:00,2024-01-22T19:40:00Z,2024-01-22T19:45:00Z,14.81,61.52,-11.82
72:a5:12:55:c5:00,2024-01-22T19:45:00Z,2024-01-22T19:50:00Z,14.8,61.02,-6.52
72:a5:12:55:c5:00,2024-01-22T19:50:00Z,2024-01-22T19:55:00Z,14.55,62.65,-31.35
72:a5:12:55:c5:00,2024-01-22T19:55:00Z,2024-01-22T20:00:00Z,15.59,62.8,-12.74
72:a5:12:55:c5:00,2024-01-22T20:00:00Z,2024-01-22T20:05:00Z,16.54,57.07,-51.21
72:a5:12:55:c5:00,2024-01-22T20:05:00Z,2024-01-22T20:10:00Z,15.48,60.57,91.44
72:a5:12:55:c5:00,2024-01-22T20:10:00Z,2024-01-22T20:15:00Z,15.53,65.26,-47.98
72:a5:12:55:c5:00,2024-01-22T20:15:00Z,2024-01-22T20:20:00Z,16.55,57.72,-22.26
72:a5:12:55:c5:00,2024-01-22T20:20:00Z,2024-01-22T20:25:00Z,15.97,60.22,-43.43
72:a5:12:55:c5:00,2024-01-22T20:25:00Z,2024-01-22T20:30:00Z,15.93,64.28,-44.43
72:a5:12:55:c5:00,2024-01-22T20:30:00Z,2024-01-22T20:35:00Z,14.96,62.6,1.48
72:a5:12:55:c5:00,2024-01-22T20:35:00Z,2024-01-22T20:40:00Z,16.08,59.37,-6.13
72:a5:12:55:c5:00,2024-01-22T20:40:00Z,2024-01-22T20:45:00Z,15.11,60.8,-27.57
72:a5:12:55:c5:00,2024-01-22T20:45:00Z,2024-01-22T20:50:00Z,14.99,60.39,-17.01
72:a5:12:55:c5:00,2024-01-22T20:50:00Z,2024-01-22T20:55:00Z,15.46,58.9,-43.19
72:a5:12:55:c5:00,2024-01-22T20:55:00Z,2024-01-22T21:00:00Z,15.32,60.24,24.1
72:a5:12:55:c5:00,2024-01-22T21:00:00Z,2024-01-22T21:05:00Z,16.33,57.93,123.31
72:a5:12:55:c5:00,2024-01-22T21:05:00Z,2024-01-22T21:10:00Z,15.6,58.71,-52.49
72:a5:12:55:c5:00,2024-01-22T21:10:00Z,2024-01-22T21:15:00Z,17.04,56.99,23.64
72:a5:12:55:c5:00,2024-01-22T21:15:00Z,2024-01-22T21:20:00Z,17.14,55.93,2.7
72:a5:12:55:c5:00,2024-01-22T21:20:00Z,2024-01-22T21:25:00Z,15.3,58.4,40.12
72:a5:12:55:c5:00,2024-01-22T21:25:00Z,2024-01-22T21:30:00Z,17.05,61.92,41.81
72:a5:12:55:c5:00,2024-01-22T21:30:00Z,2024-01-22T21:35:00Z,15.98,58.65,12.32
72:a5:12:55:c5:00,2024-01-22T21:35:00Z,2024-01-22T21:40:00Z,16.98,57.82,-2.39
72:a5:12:55:c5:00,2024-01-22T21:40:00Z,2024-01-22T21:45:00Z,16.42,59.99,-26.07
72:a5:12:55:c5:00,2024-01-22T21:45:00Z,2024-01-22T21:50:00Z,16.48,58.17,-45.9
72:a5:12:55:c5:00,2024-01-22T21:50:00Z,2024-01-22T21:55:00Z,16.35,62.22,-5.81
72:a5:12:55:c5:00,2024-01-22T21:55:00Z,2024-01-22T22:00:00Z,17.19,58.48,-77.08
72:a5:12:55:c5:00,2024-01-22T22:00:00Z,2024-01-22T22:05:00Z,16.76,57.4,-35.63
72:a5:12:55:c5:00,2024-01-22T22:05:00Z,2024-01-22T22:10:00Z,17.86,54.49,66.41
72:a5:12:55:c5:00,2024-01-22T22:10:00Z,2024-01-22T22:15:00Z,18.16,57.01,5.91
72:a5:12:55:c5:00,2024-01-22T22:15:00Z,2024-01-22T22:20:00Z,17.93,56.55,53.56
72:a5:12:55:c5:00,2024-01-22T22:20:00Z,2024-01-22T22:25:00Z,18.89,55.89,88.18
72:a5:12:55:c5:00,2024-01-22T22:25:00Z,2024-01-22T22:30:00Z,17.18,55.0,-10.62
72:a5:12:55:c5:00,2024-01-22T22:30:00Z,2024-01-22T22:35:00Z,18.07,54.72,12.44
72:a5:12:55:c5:00,2024-01-22T22:35:00Z,2024-01-22T22:40:00Z,17.44,56.56,-18.11
72:a5:12:55:c5:00,2024-01-22T22:40:00Z,2024-01-22T22:45:00Z,18.24,57.26,-48.76
72:a5:12:55:c5:00,2024-01-22T22:45:00Z,2024-01-22T22:50:00Z,17.5,55.75,-57.18
72:a5:12:55:c5:00,2024-01-22T22:50:00Z,2024-01-22T22:55:00Z,17.27,56.57,50.59
72:a5:12:55:c5:00,2024-01-22T22:55:00Z,2024-01-22T23:00:00Z,18.28,55.92,12.52
72:a5:12:55:c5:00,2024-01-22T23:00:00Z,2024-01-22T23:05:00Z,18.41,53.3,110.8
72:a5:12:55:c5:00,2024-01-22T23:05:00Z,2024-01-22T23:10:00Z,17.86,52.7,58.32
72:a5:12:55:c5:00,2024-01-22T23:10:00Z,2024-01-22T23:15:00Z,18.4,53.14,-43.87
72:a5:12:55:c5:00,2024-01-22T23:15:00Z,2024-01-22T23:20:00Z,19.08,58.5,50.42
72:a5:12:55:c5:00,2024-01-22T23:20:00Z,2024-01-22T23:25:00Z,19.54,53.73,-18.3
72:a5:12:55:c5:00,2024-01-22T23:25:00Z,2024-01-22T23:30:00Z,18.77,54.4,73.01
72:a5:12:55:c5:00,2024-01-22T23:30:00Z,2024-01-22T23:35:00Z,19.5,53.98,-29.18
72:a5:12:55:c5:00,2024-01-22T23:35:00Z,2024-01-22T23:40:00Z,17.89,52.58,-63.15
72:a5:12:55:c5:00,2024-01-22T23:40:00Z,2024-01-22T23:45:00Z,18.44,55.69,-47.75
72:a5:12:55:c5:00,2024-01-22T23:45:00Z,2024-01-22T23:50:00Z,18.53,52.52,-44.68
72:a5:12:55:c5:00,2024-01-22T23:50:00Z,2024-01-22T23:55:00Z,18.64,55.22,-50.42
72:a5:12:55:c5:00,2024-01-22T23:55:00Z,2024-01-23T00:00:00Z,18.76,52.44,-34.36
72:a5:12:55:c5:00,2024-01-23T00:00:00Z,2024-01-23T00:05:00Z,20.41,48.08,51.4
72:a5:12:55:c5:00,2024-01-23T00:05:00Z,2024-01-23T00:10:00Z,19.73,50.73,107.76
72:a5:12:55:c5:00,2024-01-23T00:10:00Z,2024-01-23T00:15:00Z,20.08,47.79,-79.81
72:a5:12:55:c5:00,2024-01-23T00:15:00Z,2024-01-23T00:20:00Z,19.97,51.07,75.81
72:a5:12:55:c5:00,2024-01-23T00:20:00Z,2024-01-23T00:25:00Z,19.44,47.61,-28.66
72:a5:12:55:c5:00,2024-01-23T00:25:00Z,2024-01-23T00:30:00Z,19.93,49.36,20.87
72:a5:12:55:c5:00,2024-01-23T00:30:00Z,2024-01-23T00:35:00Z,19.91,47.14,-99.25
72:a5:12:55:c5:00,2024-01-23T00:35:00Z,2024-01-23T00:40:00Z,19.9,55.65,31.44
72:a5:12:55:c5:00,2024-01-23T00:40:00Z,2024-01-23T00:45:00Z,20.02,46.69,-120.32
72:a5:12:55:c5:00,2024-01-23T00:45:00Z,2024-01-23T00:50:00Z,20.05,50.02,18.84
72:a5:12:55:c5:00,2024-01-23T00:50:00Z,2024-01-23T00:55:00Z,19.74,52.29,15.44
72:a5:12:55:c5:00,2024-01-23T00:55:00Z,2024-01-23T01:00:00Z,20.76,52.07,11.46
72:a5:12:55:c5:00,2024-01-23T01:00:00Z,2024-01-23T01:05:00Z,20.59,48.6,473.54
72:a5:12:55:c5:00,2024-01-23T01:05:00Z,2024-01-23T01:10:00Z,20.86,46.26,550.61
72:a5:12:55:c5:00,2024-01-23T01:10:00Z,2024-01-23T01:15:00Z,22.96,49.6,541.1
72:a5:12:55:c5:00,2024-01-23T01:15:00Z,2024-01-23T01:20:00Z,20.67,48.72,505.04
72:a5:12:55:c5:00,2024-01-23T01:20:00Z,2024-01-23T01:25:00Z,20.48,47.32,557.95
72:a5:12:55:c5:00,2024-01-23T01:25:00Z,2024-01-23T01:30:00Z,21.73,47.38,511.9
72:a5:12:55:c5:00,2024-01-23T01:30:00Z,2024-01-23T01:35:00Z,20.05,46.29,549.36
72:a5:12:55:c5:00,2024-01-23T01:35:00Z,2024-01-23T01:40:00Z,21.15,45.07,510.09
72:a5:12:55:c5:00,2024-01-23T01:40:00Z,2024-01-23T01:45:00Z,22.58,49.37,530.64
72:a5:12:55:c5:00,2024-01-23T01:45:00Z,2024-01-23T01:50:00Z,20.37,49.52,552.12
72:a5:12:55:c5:00,2024-01-23T01:50:00Z,2024-01-23T01:55:00Z,20.1,45.13,493.76
72:a5:12:55:c5:00,2024-01-23T01:55:00Z,2024-01-23T02:00:00Z,20.39,46.59,443.61
72:a5:12:55:c5:00,2024-01-23T02:00:00Z,2024-01-23T02:05:00Z,23.04,43.71,1016.56
72:a5:12:55:c5:00,2024-01-23T02:05:00Z,2024-01-23T02:10:00Z,23.17,43.93,1071.36
72:a5:12:55:c5:00,2024-01-23T02:10:00Z,2024-01-23T02:15:00Z,22.19,44.13,1017.95
72:a5:12:55:c5:00,2024-01-23T02:15:00Z,2024-01-23T02:20:00Z,22.91,45.89,1019.09
72:a5:12:55:c5:00,2024-01-23T02:20:00Z,2024-01-23T02:25:00Z,23.33,42.51,997.47
72:a5:12:55:c5:00,2024-01-23T02:25:00Z,2024-01-23T02:30:00Z,23.57,42.31,1044.35
72:a5:12:55:c5:00,2024-01-23T02:30:00Z,2024-01-23T02:35:00Z,22.35,46.47,988.84
72:a5:12:55:c5:00,2024-01-23T02:35:00Z,2024-01-23T02:40:00Z,21.12,43.07,972.77
72:a5:12:55:c5:00,2024-01-23T02:40:00Z,2024-01-23T02:45:00Z,22.01,41.47,1066.32
72:a5:12:55:c5:00,2024-01-23T02:45:00Z,2024-01-23T02:50:00Z,22.24,43.03,968.17
72:a5:12:55:c5:00,2024-01-23T02:50:00Z,2024-01-23T02:55:00Z,22.34,43.34,1053.37
72:a5:12:55:c5:00,2024-01-23T02:55:00Z,2024-01-23T03:00:00Z,22.39,47.11,1066.36
72:a5:12:55:c5:00,2024-01-23T03:00:00Z,2024-01-23T03:05:00Z,24.21,43.36,1448.22
72:a5:12:55:c5:00,2024-01-23T03:05:00Z,2024-01-23T03:10:00Z,24.3,43.81,1339.26
72:a5:12:55:c5:00,2024-01-23T03:10:00Z,2024-01-23T03:15:00Z,23.43,43.15,1415.84
72:a5:12:55:c5:00,2024-01-23T03:15:00Z,2024-01-23T03:20:00Z,24.19,43.41,1402.09
72:a5:12:55:c5:00,2024-01-23T03:20:00Z,2024-01-23T03:25:00Z,23.75,40.14,1384.45
72:a5:12:55:c5:00,2024-01-23T03:25:00Z,2024-01-23T03:30:00Z,23.57,41.12,1422.78
72:a5:12:55:c5:00,2024-01-23T03:30:00Z,2024-01-23T03:35:00Z,24.08,39.53,1460.37
72:a5:12:55:c5:00,2024-01-23T03:35:00Z,2024-01-23T03:40:00Z,23.58,41.09,1386.7
72:a5:12:55:c5:00,2024-01-23T03:40:00Z,2024-01-23T03:45:00Z,24.77,42.88,1403.93
72:a5:12:55:c5:00,2024-01-23T03:45:00Z,2024-01-23T03:50:00Z,22.67,41.78,1399.75
72:a5:12:55:c5:00,2024-01-23T03:50:00Z,2024-01-23T03:55:00Z,23.23,44.14,1484.05
72:a5:12:55:c5:00,2024-01-23T03:55:00Z,2024-01-23T04:00:00Z,23.46,39.23,1398.79
72:a5:12:55:c5:00,2024-01-23T04:00:00Z,2024-01-23T04:05:00Z,24.59,40.61,1657.99
72:a5:12:55:c5:00,2024-01-23T04:05:00Z,2024-01-23T04:10:00Z,25.09,37.11,1637.64
72:a5:12:55:c5:00,2024-01-23T04:10:00Z,2024-01-23T04:15:00Z,24.32,39.8,1753.81
72:a5:12:55:c5:00,2024-01-23T04:15:00Z,2024-01-23T04:20:00Z,23.48,41.09,1686.41
72:a5:12:55:c5:00,2024-01-23T04:20:00Z,2024-01-23T04:25:00Z,24.84,39.18,1772.17
72:a5:12:55:c5:00,2024-01-23T04:25:00Z,2024-01-23T04:30:00Z,24.78,40.71,1652.18
72:a5:12:55:c5:00,2024-01-23T04:30:00Z,2024-01-23T04:35:00Z,23.17,37.69,1699.72
72:a5:12:55:c5:00,2024-01-23T04:35:00Z,2024-01-23T04:40:00Z,24.33,36.28,1652.22
72:a5:12:55:c5:00,2024-01-23T04:40:00Z,2024-01-23T04:45:00Z,23.38,40.72,1758.13
72:a5:12:55:c5:00,2024-01-23T04:45:00Z,2024-01-23T04:50:00Z,23.93,43.1,1770.98
72:a5:12:55:c5:00,2024-01-23T04:50:00Z,2024-01-23T04:55:00Z,23.79,37.62,1752.37
72:a5:12:55:c5:00,2024-01-23T04:55:00Z,2024-01-23T05:00:00Z,24.82,42.05,1666.89
72:a5:12:55:c5:00,2024-01-23T05:00:00Z,2024-01-23T05:05:00Z,24.9,38.5,1887.11
72:a5:12:55:c5:00,2024-01-23T05:05:00Z,2024-01-23T05:10:00Z,24.06,35.74,1945.91
72:a5:12:55:c5:00,2024-01-23T05:10:00Z,2024-01-23T05:15:00Z,25.36,36.15,1830.59
72:a5:12:55:c5:00,2024-01-23T05:15:00Z,2024-01-23T05:20:00Z,23.97,38.44,1917.38
72:a5:12:55:c5:00,2024-01-23T05:20:00Z,2024-01-23T05:25:00Z,25.03,37.6,2022.87
72:a5:12:55:c5:00,2024-01-23T05:25:00Z,2024-01-23T05:30:00Z,24.34,35.78,1921.05
72:a5:12:55:c5:00,2024-01-23T05:30:00Z,2024-01-23T05:35:00Z,24.61,35.02,1842.54
72:a5:12:55:c5:00,2024-01-23T05:35:00Z,2024-01-23T05:40:00Z,25.13,36.72,1895.41
72:a5:12:55:c5:00,2024-01-23T05:40:00Z,2024-01-23T05:45:00Z,25.14,38.8,1894.01
72:a5:12:55:c5:00,2024-01-23T05:45:00Z,2024-01-23T05:50:00Z,25.63,38.4,2060.27
72:a5:12:55:c5:00,2024-01-23T05:50:00Z,2024-01-23T05:55:00Z,24.78,37.41,2031.79
72:a5:12:55:c5:00,2024-01-23T05:55:00Z,2024-01-23T06:00:00Z,25.01,38.81,1975.71
72:a5:12:55:c5:00,2024-01-23T06:00:00Z,2024-01-23T06:05:00Z,24.74,40.08,1979.42
72:a5:12:55:c5:00,2024-01-23T06:05:00Z,2024-01-23T06:10:00Z,25.11,38.79,2072.04
72:a5:12:55:c5:00,2024-01-23T06:10:00Z,2024-01-23T06:15:00Z,25.26,37.76,1931.99
72:a5:12:55:c5:00,2024-01-23T06:15:00Z,2024-01-23T06:20:00Z,24.94,39.86,2064.59
72:a5:12:55:c5:00,2024-01-23T06:20:00Z,2024-01-23T06:25:00Z,23.92,36.08,2055.68
72:a5:12:55:c5:00,2024-01-23T06:25:00Z,2024-01-23T06:30:00Z,25.2,37.55,1990.92
72:a5:12:55:c5:00,2024-01-23T06:30:00Z,2024-01-23T06:35:00Z,25.22,37.6,2068.35
72:a5:12:55:c5:00,2024-01-23T06:35:00Z,2024-01-23T06:40:00Z,24.59,35.53,1973.17
72:a5:12:55:c5:00,2024-01-23T06:40:00Z,2024-01-23T06:45:00Z,24.23,37.16,1924.09
72:a5:12:55:c5:00,2024-01-23T06:45:00Z,2024-01-23T06:50:00Z,25.89,33.85,2058.68
72:a5:12:55:c5:00,2024-01-23T06:50:00Z,2024-01-23T06:55:00Z,25.29,41.82,1994.89
72:a5:12:55:c5:00,2024-01-23T06:55:00Z,2024-01-23T07:00:00Z,24.86,36.13,2036.11
72:a5:12:55:c5:00,2024-01-23T07:00:00Z,2024-01-23T07:05:00Z,24.15,41.58,2041.1
72:a5:12:55:c5:00,2024-01-23T07:05:00Z,2024-01-23T07:10:00Z,24.34,38.49,1888.52
72:a5:12:55:c5:00,2024-01-23T07:10:00Z,2024-01-23T07:15:00Z,25.61,39.54,1923.25
72:a5:12:55:c5:00,2024-01-23T07:15:00Z,2024-01-23T07:20:00Z,24.91,37.43,2026.03
72:a5:12:55:c5:00,2024-01-23T07:20:00Z,2024-01-23T07:25:00Z,24.5,38.82,1971.98
72:a5:12:55:c5:00,2024-01-23T07:25:00Z,2024-01-23T07:30:00Z,25.14,39.71,1889.86
72:a5:12:55:c5:00,2024-01-23T07:30:00Z,2024-01-23T07:35:00Z,24.34,39.74,1874.55
72:a5:12:55:c5:00,2024-01-23T07:35:00Z,2024-01-23T07:40:00Z,25.73,39.96,1900.17
72:a5:12:55:c5:00,2024-01-23T07:40:00Z,2024-01-23T07:45:00Z,25.64,37.67,1887.55
72:a5:12:55:c5:00,2024-01-23T07:45:00Z,2024-01-23T07:50:00Z,24.55,37.45,1946.09
72:a5:12:55:c5:00,2024-01-23T07:50:00Z,2024-01-23T07:55:00Z,24.45,35.22,1936.56
72:a5:12:55:c5:00,2024-01-23T07:55:00Z,2024-01-23T08:00:00Z,23.26,39.46,1948.61
72:a5:12:55:c5:00,2024-01-23T08:00:00Z,2024-01-23T08:05:00Z,23.44,41.77,1681.6
72:a5:12:55:c5:00,2024-01-23T08:05:00Z,2024-01-23T08:10:00Z,23.53,42.84,1727.8
72:a5:12:55:c5:00,2024-01-23T08:10:00Z,2024-01-23T08:15:00Z,24.41,40.22,1608.71
72:a5:12:55:c5:00,2024-01-23T08:15:00Z,2024-01-23T08:20:00Z,24.13,38.07,1740.75
72:a5:12:55:c5:00,2024-01-23T08:20:00Z,2024-01-23T08:25:00Z,23.52,36.21,1802.58
72:a5:12:55:c5:00,2024-01-23T08:25:00Z,2024-01-23T08:30:00Z,24.16,41.69,1646.57
72:a5:12:55:c5:00,2024-01-23T08:30:00Z,2024-01-23T08:35:00Z,24.63,36.02,1761.06
72:a5:12:55:c5:00,2024-01-23T08:35:00Z,2024-01-23T08:40:00Z,24.65,38.93,1695.39
72:a5:12:55:c5:00,2024-01-23T08:40:00Z,2024-01-23T08:45:00Z,23.19,39.16,1780.2
72:a5:12:55:c5:00,2024-01-23T08:45:00Z,2024-01-23T08:50:00Z,24.25,39.47,1741.57
72:a5:12:55:c5:00,2024-01-23T08:50:00Z,2024-01-23T08:55:00Z,23.5,39.68,1756.33
72:a5:12:55:c5:00,2024-01-23T08:55:00Z,2024-01-23T09:00:00Z,24.87,39.88,1735.94
72:a5:12:55:c5:00,2024-01-23T09:00:00Z,2024-01-23T09:05:00Z,24.01,36.68,1493.91
72:a5:12:55:c5:00,2024-01-23T09:05:00Z,2024-01-23T09:10:00Z,23.0,41.54,1435.06
72:a5:12:55:c5:00,2024-01-23T09:10:00Z,2024-01-23T09:15:00Z,23.08,37.06,1371.89
72:a5:12:55:c5:00,2024-01-23T09:15:00Z,2024-01-23T09:20:00Z,23.26,42.98,1420.14
72:a5:12:55:c5:00,2024-01-23T09:20:00Z,2024-01-23T09:25:00Z,22.18,40.4,1392.08
72:a5:12:55:c5:00,2024-01-23T09:25:00Z,2024-01-23T09:30:00Z,23.74,37.2,1423.96
72:a5:12:55:c5:00,2024-01-23T09:30:00Z,2024-01-23T09:35:00Z,23.37,39.89,1389.03
72:a5:12:55:c5:00,2024-01-23T09:35:00Z,2024-01-23T09:40:00Z,24.12,40.37,1373.6
72:a5:12:55:c5:00,2024-01-23T09:40:00Z,2024-01-23T09:45:00Z,22.88,43.9,1426.17
72:a5:12:55:c5:00,2024-01-23T09:45:00Z,2024-01-23T09:50:00Z,23.16,41.91,1417.56
72:a5:12:55:c5:00,2024-01-23T09:50:00Z,2024-01-23T09:55:00Z,22.63,42.2,1478.05
72:a5:12:55:c5:00,2024-01-23T09:55:00Z,2024-01-23T10:00:00Z,22.93,43.88,1389.32
72:a5:12:55:c5:00,2024-01-23T10:00:00Z,2024-01-23T10:05:00Z,21.79,43.81,881.15
72:a5:12:55:c5:00,2024-01-23T10:05:00Z,2024-01-23T10:10:00Z,23.1,45.51,978.17
72:a5:12:55:c5:00,2024-01-23T10:10:00Z,2024-01-23T10:15:00Z,22.08,45.37,902.41
72:a5:12:55:c5:00,2024-01-23T10:15:00Z,2024-01-23T10:20:00Z,22.57,41.43,1024.94
72:a5:12:55:c5:00,2024-01-23T10:20:00Z,2024-01-23T10:25:00Z,22.27,46.95,899.57
72:a5:12:55:c5:00,2024-01-23T10:25:00Z,2024-01-23T10:30:00Z,21.74,41.16,940.7
72:a5:12:55:c5:00,2024-01-23T10:30:00Z,2024-01-23T10:35:00Z,22.4,45.83,978.26
72:a5:12:55:c5:00,2024-01-23T10:35:00Z,2024-01-23T10:40:00Z,22.86,40.97,1092.64
72:a5:12:55:c5:00,2024-01-23T10:40:00Z,2024-01-23T10:45:00Z,21.78,45.2,935.63
72:a5:12:55:c5:00,2024-01-23T10:45:00Z,2024-01-23T10:50:00Z,22.99,47.72,1000.74
72:a5:12:55:c5:00,2024-01-23T10:50:00Z,2024-01-23T10:55:00Z,21.99,43.57,1034.8
72:a5:12:55:c5:00,2024-01-23T10:55:00Z,2024-01-23T11:00:00Z,22.21,43.49,1089.04
72:a5:12:55:c5:00,2024-01-23T11:00:00Z,2024-01-23T11:05:00Z,21.61,48.12,564.31
72:a5:12:55:c5:00,2024-01-23T11:05:00Z,2024-01-23T11:10:00Z,20.9,46.24,583.27
72:a5:12:55:c5:00,2024-01-23T11:10:00Z,2024-01-23T11:15:00Z,21.32,50.53,569.5
72:a5:12:55:c5:00,2024-01-23T11:15:00Z,2024-01-23T11:20:00Z,21.11,47.28,445.09
72:a5:12:55:c5:00,2024-01-23T11:20:00Z,2024-01-23T11:25:00Z,21.37,46.25,539.22
72:a5:12:55:c5:00,2024-01-23T11:25:00Z,2024-01-23T11:30:00Z,19.87,45.81,568.56
72:a5:12:55:c5:00,2024-01-23T11:30:00Z,2024-01-23T11:35:00Z,20.2,45.03,460.25
72:a5:12:55:c5:00,2024-01-23T11:35:00Z,2024-01-23T11:40:00Z,21.66,45.64,482.85
72:a5:12:55:c5:00,2024-01-23T11:40:00Z,2024-01-23T11:45:00Z,21.92,46.19,469.45
72:a5:12:55:c5:00,2024-01-23T11:45:00Z,2024-01-23T11:50:00Z,20.75,45.92,564.0
72:a5:12:55:c5:00,2024-01-23T11:50:00Z,2024-01-23T11:55:00Z,21.15,45.58,513.48
72:a5:12:55:c5:00,2024-01-23T11:55:00Z,2024-01-23T12:00:00Z,21.47,51.09,498.39
72:a5:12:55:c5:00,2024-01-23T12:00:00Z,2024-01-23T12:05:00Z,20.42,47.94,-76.9
72:a5:12:55:c5:00,2024-01-23T12:05:00Z,2024-01-23T12:10:00Z,18.78,50.29,-4.04
72:a5:12:55:c5:00,2024-01-23T12:10:00Z,2024-01-23T12:15:00Z,19.47,51.19,-34.06
72:a5:12:55:c5:00,2024-01-23T12:15:00Z,2024-01-23T12:20:00Z,19.8,51.26,14.6
72:a5:12:55:c5:00,2024-01-23T12:20:00Z,2024-01-23T12:25:00Z,20.42,49.88,-68.58
72:a5:12:55:c5:00,2024-01-23T12:25:00Z,2024-01-23T12:30:00Z,21.5,49.52,10.67
72:a5:12:55:c5:00,2024-01-23T12:30:00Z,2024-01-23T12:35:00Z,19.86,50.9,-26.34
72:a5:12:55:c5:00,2024-01-23T12:35:00Z,2024-01-23T12:40:00Z,19.16,50.53,-74.96
72:a5:12:55:c5:00,2024-01-23T12:40:00Z,2024-01-23T12:45:00Z,20.24,49.48,-79.64
72:a5:12:55:c5:00,2024-01-23T12:45:00Z,2024-01-23T12:50:00Z,20.79,46.88,-70.62
72:a5:12:55:c5:00,2024-01-23T12:50:00Z,2024-01-23T12:55:00Z,20.06,49.06,-12.38
72:a5:12:55:c5:00,2024-01-23T12:55:00Z,2024-01-23T13:00:00Z,19.46,47.71,7.26
72:a5:12:55:c5:00,2024-01-23T13:00:00Z,2024-01-23T13:05:00Z,19.28,51.77,16.19
72:a5:12:55:c5:00,2024-01-23T13:05:00Z,2024-01-23T13:10:00Z,19.1,53.17,18.45
72:a5:12:55:c5:00,2024-01-23T13:10:00Z,2024-01-23T13:15:00Z,18.09,53.82,-45.51
72:a5:12:55:c5:00,2024-01-23T13:15:00Z,2024-01-23T13:20:00Z,18.93,56.67,63.5
72:a5:12:55:c5:00,2024-01-23T13:20:00Z,2024-01-23T13:25:00Z,19.3,52.03,-26.53
72:a5:12:55:c5:00,2024-01-23T13:25:00Z,2024-01-23T13:30:00Z,19.42,54.66,27.01
72:a5:12:55:c5:00,2024-01-23T13:30:00Z,2024-01-23T13:35:00Z,18.67,53.72,-9.85
72:a5:12:55:c5:00,2024-01-23T13:35:00Z,2024-01-23T13:40:00Z,18.49,55.7,22.54
72:a5:12:55:c5:00,2024-01-23T13:40:00Z,2024-01-23T13:45:00Z,19.44,54.26,-12.86
72:a5:12:55:c5:00,2024-01-23T13:45:00Z,2024-01-23T13:50:00Z,17.98,51.09,23.62
72:a5:12:55:c5:00,2024-01-23T13:50:00Z,2024-01-23T13:55:00Z,18.97,49.66,-0.44
72:a5:12:55:c5:00,2024-01-23T13:55:00Z,2024-01-23T14:00:00Z,17.88,53.73,48.83
72:a5:12:55:c5:00,2024-01-23T14:00:00Z,2024-01-23T14:05:00Z,18.14,54.94,-49.12
72:a5:12:55:c5:00,2024-01-23T14:05:00Z,2024-01-23T14:10:00Z,17.35,54.04,-106.19
72:a5:12:55:c5:00,2024-01-23T14:10:00Z,2024-01-23T14:15:00Z,18.26,53.46,-58.4
72:a5:12:55:c5:00,2024-01-23T14:15:00Z,2024-01-23T14:20:00Z,17.79,56.32,64.14
72:a5:12:55:c5:00,2024-01-23T14:20:00Z,2024-01-23T14:25:00Z,16.77,59.02,-9.27
72:a5:12:55:c5:00,2024-01-23T14:25:00Z,2024-01-23T14:30:00Z,18.35,55.18,5.52
72:a5:12:55:c5:00,2024-01-23T14:30:00Z,2024-01-23T14:35:00Z,18.43,57.18,-63.22
72:a5:12:55:c5:00,2024-01-23T14:35:00Z,2024-01-23T14:40:00Z,18.03,55.8,3.93
72:a5:12:55:c5:00,2024-01-23T14:40:00Z,2024-01-23T14:45:00Z,17.04,53.42,-61.37
72:a5:12:55:c5:00,2024-01-23T14:45:00Z,2024-01-23T14:50:00Z,17.32,57.47,-52.55
72:a5:12:55:c5:00,2024-01-23T14:50:00Z,2024-01-23T14:55:00Z,17.59,53.81,-24.15
