hour,minute,day_of_week,time_diff,label
19,26,3,8.378899749046024,0
22,50,3,92.37098311345025,0
4,40,6,218.38300209842757,0
9,51,5,88.56509910306114,0
16,15,1,127.7378227551599,0
22,4,1,40.507207612591316,0
22,36,4,274.5541420658358,0
21,28,0,180.10899427292597,0
0,0,4,125.05317977173708,0
21,4,5,151.89328032048581,0
3,18,3,170.25825422724915,0
18,41,1,130.70118484831926,0
23,18,6,6.541264491665775,0
6,9,1,109.43820546476026,0
11,25,0,108.14725086343167,0
16,6,1,210.26773379604694,0
11,15,3,123.43370445223162,0
0,5,2,289.42031638145676,0
10,59,6,219.30011520966897,0
17,25,6,128.33826932824996,0
9,36,2,293.7884949467926,0
7,55,4,217.135641939478,0
16,8,3,138.34401163720472,0
23,58,5,216.5389863387447,0
0,40,1,38.37760205625655,0
8,53,6,215.86352301809615,0
18,7,6,105.8847600463792,0
14,59,4,141.95010641276232,0
23,46,3,139.3620174459894,0
9,31,4,273.484797808097,0
18,19,0,234.4066403259325,0
22,43,5,211.57908651751504,0
2,17,1,138.58454178752982,0
1,0,2,1161.186492663585,1
4,55,5,158.1744059721719,0
18,29,2,940.6108709138249,0
10,31,1,256.77494623384945,0
8,13,5,251.232154807747,0
11,50,5,267.14296482500424,0
7,11,3,80.17719081797485,0
12,37,3,150.84877047642743,0
17,31,3,297.8948146866298,0
21,1,3,276.13937591236044,0
17,10,4,117.76982777851698,0
3,7,5,110.6090280915609,0
21,28,0,130.53729277650422,0
20,48,5,104.68114084220639,0
14,5,6,60.98022605929558,0
16,32,3,89.50125758365243,0
22,3,1,134.75899403830843,0
18,7,6,48.70965482259378,0
23,44,4,122.60735070880504,0
17,52,0,188.139917355085,0
20,41,4,207.84294669994748,0
21,30,4,0.9202547042561793,0
4,34,4,224.21203360490995,0
6,21,6,171.71908513437378,0
17,18,5,73.63375082255715,0
10,36,2,62.616755122339676,0
4,10,2,1059.790012542941,1
20,44,5,131.44744657739037,0
9,44,6,286.7045265799439,0
19,38,2,105.04780237025255,0
8,12,3,7.251968895285534,0
14,59,2,217.2678289093723,0
20,54,2,39.87278547623509,0
8,19,5,97.35737382494469,0
2,58,0,180.35796741270863,0
0,52,4,1121.504623651339,1
21,9,6,279.12866502365966,0
11,8,6,76.68890706964751,0
20,47,6,213.3771020380345,0
15,1,5,37.68584307704864,0
22,43,6,239.76424357103605,0
10,40,5,299.1007050033174,0
13,27,6,291.72181127218875,0
12,51,3,137.00627110258324,0
7,47,3,44.30105185058872,0
11,53,5,288.85979380937704,0
3,42,6,116.17227720866933,0
12,50,6,168.77942798857663,0
4,33,0,78.84753207952423,0
7,52,5,208.53075964186596,0
5,37,3,0.7679540248502403,1
13,23,6,294.43302770097256,0
13,42,3,119.75330561717134,0
23,52,3,93.95853664598789,0
0,12,5,180.0412822907343,0
4,54,5,83.09198010251959,0
14,5,1,247.66249239726207,0
16,54,2,286.23841706885526,0
5,34,2,87.75619141135161,0
4,54,2,203.28231958523708,0
21,12,3,61.32115481368413,0
17,31,2,249.40305103870926,0
5,5,2,143.1847645214438,0
14,41,0,46.5394834462732,0
6,34,0,180.8021362948811,0
18,46,1,47.505294540282456,0
16,22,6,290.51250073227345,0
3,44,0,69.95640077337882,0
12,59,4,73.43090606920919,0
9,43,3,37.20952917808313,0
8,15,6,32.12637678885778,0
15,29,1,218.00914208267812,0
19,40,3,253.1041908232247,0
7,24,6,174.55819953785598,0
2,36,4,85.07827732240017,0
4,19,4,3.054636646501211,1
2,46,4,295.0317497330396,0
6,26,6,197.01255875133415,0
13,42,2,59.21960794000884,0
18,59,0,766.7916753167386,0
18,48,5,184.51608072699457,0
17,21,0,179.10211293571365,0
15,52,4,80.27340805098967,0
7,34,1,134.65237876406206,0
9,10,2,744.0620540129505,0
3,40,3,170.52254958898578,0
5,31,6,197.53018813921997,0
17,24,3,298.4727163199669,0
3,54,6,93.04467609211986,0
19,50,5,956.9435280749733,0
11,19,0,136.4948132241878,0
16,24,5,278.5509226450811,0
5,4,6,823.2305684337841,1
3,39,0,927.8187258507849,1
12,52,5,153.87681554720783,0
8,32,5,230.69556272103625,0
12,9,5,0.8252787601442824,0
15,24,0,1015.7040640747767,0
15,40,4,201.28007225086262,0
0,15,6,243.49313852214968,0
23,21,3,83.54121505369727,0
13,16,4,43.334630960673074,0
16,48,1,201.43800620070866,0
22,33,3,2.4706745433626223,0
18,33,6,294.20868178795473,0
21,23,0,222.17331910249956,0
21,9,4,105.46363637735938,0
20,39,4,282.7061114672114,0
5,40,6,143.90780540996587,0
17,59,2,125.53120440683401,0
10,37,0,173.87276081369959,0
9,13,3,136.2698823485947,0
1,53,0,156.7456903872737,0
9,33,6,227.0867071062837,0
23,24,6,246.68850559850438,0
15,8,3,260.2713788323067,0
20,37,3,269.0041799626599,0
22,57,1,165.7153587126767,0
8,36,5,271.46697844252395,0
1,48,5,39.56735811654986,0
17,34,0,294.6403302044498,0
14,39,4,103.55092481717874,0
19,25,0,54.87916352277777,0
5,55,4,290.55423729062045,0
1,43,2,1183.0502373192971,1
2,37,6,225.94198783036177,0
4,33,0,55.34308826961856,0
7,3,3,121.15815282408361,0
10,44,2,177.5564931992939,0
7,4,3,93.75475668602652,0
14,15,0,249.30773855057504,0
2,39,0,291.29713061544425,0
13,24,3,141.76887353514655,0
10,35,4,282.2443483019808,0
8,28,5,142.04815003182318,0
20,17,2,299.43585022998326,0
1,7,2,167.8448431376495,0
11,51,2,143.089584234016,0
20,38,1,189.4450886530196,0
14,30,3,112.33436396832367,0
10,44,6,6.2004285445756,0
12,39,2,55.16701586558855,0
20,14,1,54.74334206027346,0
7,22,6,281.25713189983867,0
21,2,5,143.0777165127239,0
0,50,6,160.79711775732687,0
20,55,1,4.111836860109717,0
11,51,0,93.2279155678591,0
7,31,6,108.4017334489884,0
3,14,2,749.6807899034153,1
19,3,6,268.53183121541383,0
10,50,0,59.33155532766514,0
0,41,5,118.40361601108458,0
9,47,3,47.43383069313195,0
0,40,5,295.1953141654149,0
20,7,1,87.37983003903238,0
8,55,0,48.97010766134269,0
13,15,5,246.4854014293349,0
15,33,1,222.46405548324861,0
14,17,3,240.154338006312,0
18,42,3,282.11457086179905,0
21,49,3,240.9379672301908,0
10,20,2,136.2210679131796,0
8,1,0,62.059230006390926,0
6,0,5,149.99113347901542,0
20,44,0,57.14774226925425,0
5,52,2,83.2822715095584,0
23,7,6,267.29332112719726,0
13,13,5,242.19912262222465,0
20,12,1,163.13296538896935,0
15,59,0,103.92824720262168,0
22,1,6,34.5551270741727,0
9,45,4,133.35848676988803,0
3,5,5,85.05837290634676,0
8,10,6,2.6207242045657164,0
4,1,0,955.8073366602878,1
12,58,3,265.2564966865218,0
7,47,4,200.07372036763803,0
15,10,0,249.97168364871249,0
13,15,0,126.60285753613489,0
9,35,6,208.99921111331895,0
15,49,0,142.81962057777318,0
3,15,5,223.46265696112368,0
4,46,6,150.24221893368173,0
7,21,4,73.72912315360563,0
3,27,6,91.74828879618701,0
6,43,0,66.89281138515771,0
22,25,2,204.8905486027542,0
10,9,6,152.50385203521674,0
23,28,5,268.3557398857447,0
19,30,5,707.1325969075217,0
2,59,1,169.1744743032274,0
8,22,1,110.9314126521093,0
8,24,6,198.43347145939322,0
22,28,1,142.91612183923218,0
3,13,5,133.57608007757761,0
11,2,3,109.93087577858324,0
1,21,4,196.53602251045638,0
5,50,0,93.04744187426408,0
20,6,3,42.935216515798366,0
5,6,5,227.795589259067,0
10,11,0,182.95912019911808,0
22,45,5,125.91951592369017,0
6,2,3,214.76716463346017,0
11,53,6,35.16079325074941,0
10,50,5,58.84143045625201,0
5,27,4,247.68029722797255,0
6,37,1,215.25719354440724,0
20,15,1,199.95849188892814,0
21,52,6,101.34278630980779,0
14,12,3,70.112069092451,0
23,17,1,60.6012906404551,0
0,30,1,238.48327968749098,0
11,21,6,96.97878568877196,0
17,2,4,223.71799930590535,0
17,39,6,97.30175197064341,0
3,57,4,173.51321957376553,0
1,16,6,215.9747323647693,0
5,33,1,113.69484629394587,0
17,54,5,248.77064960268834,0
15,36,3,267.1138360280769,0
20,57,1,211.51998480345105,0
21,1,2,272.06448331082936,0
3,34,0,138.6123275985822,0
2,28,4,298.19081790880426,0
23,39,3,264.74510798846086,0
20,45,4,146.12073114211535,0
9,10,2,75.97790550098976,0
6,46,0,177.69837379038975,0
23,49,1,210.81739619601706,0
5,49,0,205.90940775536475,0
16,32,2,170.7322439467497,0
0,13,6,242.4024221857226,0
19,1,4,245.8151912565326,0
20,45,0,299.33175955689904,0
12,54,3,132.12611211743453,0
10,55,4,753.452014484601,0
0,12,5,60.72795423934611,0
11,57,2,82.70166963911171,0
13,24,2,60.80219281364628,0
6,20,5,294.6946720866605,0
17,40,6,246.36550467047567,0
1,55,2,230.16582837387494,0
0,49,3,275.5325895675672,0
22,34,3,183.72743499097209,0
5,59,4,141.64787564567428,0
15,56,1,273.53639050177844,0
0,53,0,274.7535689768923,0
23,5,4,148.09303635992467,0
16,33,1,146.51895896806212,0
9,12,0,199.47735178456574,0
7,35,0,173.48649355879627,0
18,34,4,71.67558041296755,0
8,19,6,126.8584611253616,0
18,9,2,34.05473096567208,0
7,47,5,107.25384012286302,0
14,31,6,146.7600087459696,0
21,50,2,145.7498755023617,0
21,24,3,165.94925872025618,0
12,52,0,81.38371899349875,0
15,12,6,189.54211459810034,0
4,57,2,258.0026516531712,0
15,32,6,236.9592883904858,0
22,17,3,174.47516902192893,0
2,25,1,141.78412677594707,0
12,12,3,264.79168921868916,0
1,14,0,246.63165539766035,0
20,12,4,102.4851672260327,0
22,55,3,73.78028336057731,0
17,10,2,189.91590432288322,0
10,51,5,256.276169098612,0
7,8,4,121.87682130181365,0
0,7,1,190.23509097317816,0
9,5,0,190.59708020906788,0
8,45,3,279.2893704158706,0
11,18,0,989.2215147576651,0
14,29,2,139.97256574796893,0
11,14,0,209.98239935863054,0
1,28,6,4.147523006252297,1
2,20,0,234.69016007886177,0
17,43,4,256.11889901038336,0
11,47,5,105.4517115824301,0
18,26,1,59.31270499012146,0
13,28,4,250.80555222464753,0
15,28,5,8.783923382608966,0
12,28,2,862.1974312434468,0
10,32,3,286.43906138405316,0
10,52,5,124.95687271987644,0
10,13,2,184.82497200240095,0
2,35,4,103.31598631600951,0
3,13,4,156.50029400997985,0
21,46,2,292.922668627384,0
2,47,1,266.4120442259984,0
5,27,1,169.05343770501793,0
18,23,6,276.26440002617215,0
1,29,6,41.38878702015214,0
23,42,3,157.3420736414548,0
4,58,3,131.66391558780327,0
2,22,5,272.0221904703636,0
10,22,3,223.3365190626627,0
0,44,4,232.07523289239202,0
19,40,1,163.36091856759393,0
14,25,3,95.15140206348413,0
1,11,2,233.7246590033407,0
21,3,1,59.534757387073626,0
5,11,5,209.35105128856935,0
3,43,6,110.7682305433405,0
7,0,4,155.45180044478988,0
17,14,1,292.44490821631797,0
18,25,0,169.7331913252873,0
1,38,5,191.28451884203346,0
15,52,6,222.36843481737867,0
8,17,1,47.44560994594596,0
1,1,3,174.22804870935582,0
9,46,0,177.81330440771669,0
23,37,5,76.21850068473722,0
15,49,4,58.966432345050414,0
8,8,4,141.27125050270612,0
12,47,0,191.31567755215508,0
16,20,5,279.1140543019028,0
13,13,6,287.1310106051577,0
13,35,2,115.89690557188516,0
2,3,0,113.1682670178307,0
21,43,4,206.71730668497767,0
12,23,0,93.80067000100189,0
13,0,3,193.71016863967287,0
17,36,6,251.84593681548415,0
12,28,4,108.13527835419357,0
4,50,2,195.79110764357355,0
20,37,0,202.2474926782187,0
8,19,6,140.3770099592724,0
6,1,5,277.8222010891896,0
11,38,3,242.16641358004208,0
17,17,0,0.5846189777061483,0
9,51,1,149.59157290492033,0
23,9,4,98.53349205401612,0
23,58,5,128.97700737960918,0
8,4,3,38.605844549346365,0
4,30,4,271.7261433408481,0
17,30,4,140.396380388551,0
5,44,1,200.8287613935493,0
6,33,5,295.37339506139074,0
12,13,5,1.7943474358728762,0
23,53,6,65.29448711372476,0
16,44,2,182.23634516099952,0
22,22,5,134.28657277065682,0
8,8,6,183.7379985565905,0
20,1,3,213.62778571560196,0
4,5,1,159.77722834449472,0
18,57,0,71.75176392644764,0
21,0,2,83.63956710312539,0
7,16,0,282.12915804506395,0
4,10,2,261.4931564816213,0
14,38,2,299.23863604152797,0
6,49,6,681.6213922951993,0
8,22,5,217.2967931492249,0
18,34,1,187.07019446843276,0
3,13,5,33.63938129625653,0
20,56,1,146.83104387412786,0
16,54,1,6.164570077432211,0
4,4,4,1074.30950460935,1
0,4,4,139.8437574128421,0
17,9,6,1106.6965721429212,0
18,28,3,181.6893802351643,0
0,26,6,242.0392429275447,0
13,19,6,113.1637684166403,0
5,46,4,210.4769535818599,0
23,41,5,284.53100465086214,0
0,50,4,239.22345716402103,0
0,50,5,99.73385657885028,0
6,37,5,197.29073993619028,0
18,18,0,225.83857265350287,0
16,29,0,293.78606028940413,0
12,45,5,1091.9551440505245,0
2,3,4,56.461745621886124,0
13,18,4,204.07342671469917,0
6,37,3,233.59579685552703,0
16,31,5,54.94580096464381,0
10,10,1,207.7132324964176,0
17,6,4,288.2153693421062,0
9,57,4,191.18851472333853,0
10,24,2,51.87564920118746,0
10,14,3,178.926291964532,0
13,17,3,234.6784008806301,0
11,36,2,215.63121586035146,0
15,37,6,255.37229367205583,0
23,8,1,79.42968467508044,0
4,7,2,118.66643129371842,0
13,33,1,189.78669493548216,0
2,46,3,257.564462141242,0
13,3,2,109.13035156325257,0
12,52,4,67.79009168232898,0
9,46,6,83.284712584376,0
3,44,6,260.85562405332763,0
22,10,0,213.0373505331363,0
3,42,0,231.28629342154355,0
16,30,1,227.4025902438617,0
18,44,5,145.3313310658934,0
1,57,6,168.74881367998267,0
16,49,1,35.055583295496874,0
0,29,3,184.1878881472243,0
10,5,5,249.71377193269817,0
5,41,1,187.41378075512748,0
17,26,4,90.24912109511237,0
0,6,2,7.507219182164496,1
12,17,3,59.600137130412065,0
8,7,5,51.90089649067964,0
12,10,6,207.49840707561816,0
18,4,5,211.43105498908704,0
1,55,0,221.02485876944903,0
21,27,4,85.7289797105837,0
15,2,0,106.77406377339454,0
3,6,0,53.954955288643106,0
23,8,3,194.11200262734997,0
12,32,3,229.99109837937607,0
22,55,1,297.79972467957924,0
4,3,6,67.75888690982688,0
20,21,5,132.39726729250543,0
7,35,2,44.42524575616201,0
15,44,4,7.587197936140553,0
4,52,5,249.93137399406243,0
21,4,2,254.23732233897266,0
2,48,3,251.3992302199291,0
14,1,2,151.47859787348898,0
23,10,1,33.14620213299342,0
11,9,4,55.40611746702964,0
4,6,4,8.908780698332373,1
22,33,4,166.42155254732089,0
3,37,6,62.749138096600255,0
23,44,6,53.486692349206805,0
5,7,3,141.5486798308785,0
8,8,5,224.7767679785743,0
1,55,6,279.9792244639342,0
20,45,4,261.7852070479095,0
9,18,4,114.01905683106577,0
6,59,4,290.51990738432215,0
0,47,6,124.2240028785024,0
5,6,4,75.49761648427054,0
20,1,3,160.36612409800907,0
4,44,2,72.29221825642267,0
7,16,5,288.5547677921454,0
19,7,5,159.80393460043925,0
11,48,4,138.14744530744724,0
10,8,5,192.30431237899984,0
9,29,3,817.2352507442602,0
19,12,5,242.0084887054684,0
18,10,1,237.04596193021152,0
22,41,6,280.0866288228498,0
4,12,6,273.27313211110163,0
18,31,0,92.33511355080677,0
5,51,2,174.54519144273323,0
20,30,5,135.79445078198387,0
13,18,6,176.41157254747878,0
18,28,1,57.254067536896486,0
21,21,1,132.7553104552701,0
19,13,5,259.15948376766363,0
21,42,0,283.262885567519,0
3,16,1,131.44118897706767,0
10,21,4,628.1034310202665,0
21,2,4,126.41835525128998,0
17,18,1,37.288010426388446,0
0,56,5,160.07792729112487,0
8,20,1,166.9809627931867,0
12,21,2,196.30957255961061,0
20,8,1,80.8088404433481,0
17,0,5,267.34659230578586,0
6,23,2,5.555662805312778,0
14,29,0,144.52746583337665,0
4,6,3,163.91725960826574,0
20,1,1,167.24107580311514,0
16,27,6,194.32146174095405,0
19,52,1,183.13098782640998,0
4,21,2,88.92306773976149,0
0,48,0,151.53529493286607,0
20,52,6,164.86906776101378,0
16,22,5,228.86016990363896,0
15,31,4,173.3657778956516,0
1,59,3,189.4294192867901,0
11,36,5,224.27986439278743,0
18,58,6,227.47477922173132,0
17,31,2,273.46131517393917,0
4,44,5,1119.6727153034276,1
0,52,5,156.37629259809913,0
12,54,1,133.96303464571577,0
10,40,2,217.541020152011,0
4,16,1,247.97697139258037,0
10,31,4,31.993198760075845,0
7,58,1,912.8141016464773,0
12,17,4,207.51537250498617,0
13,31,3,255.500677965525,0
2,23,2,204.1994943637019,0
12,6,4,256.1749238674579,0
7,55,3,57.89665103713935,0
16,2,0,184.00864897674785,0
23,14,6,252.43698361401266,0
10,12,5,128.83038592452348,0
11,8,6,106.00999269800518,0
5,36,2,95.47826133138122,0
7,57,5,109.41281692879362,0
13,58,5,200.35627795468892,0
8,17,3,173.64715819081997,0
7,43,6,265.97623044599936,0
22,28,6,234.14756109744613,0
3,2,6,1.2199976662487588,1
12,32,1,144.38830805925426,0
18,26,1,213.0486037851925,0
1,44,4,95.52131661716305,0
15,0,6,247.00269236866092,0
9,27,3,202.5386774276776,0
1,22,0,106.16174396488955,0
13,35,0,170.98681127215184,0
2,40,0,256.08383680978704,0
18,30,2,39.90269000383884,0
5,11,6,74.8343257971258,0
9,38,4,271.0427887651479,0
12,2,1,238.98999244235256,0
19,20,1,8.347559061437014,0
4,3,6,232.8955779912847,0
22,6,0,181.8887980888478,0
15,9,5,136.26334650833567,0
18,50,4,100.31950536270656,0
18,29,2,220.48811720037844,0
2,32,2,204.46262652988094,0
19,0,3,85.37514451675459,0
11,28,2,76.44166351841736,0
17,44,2,49.932726853246024,0
18,35,5,34.53826801127843,0
16,24,6,50.73663648461243,0
6,15,2,48.92870216608189,0
7,8,0,222.02473594506432,0
0,15,0,151.82539064322185,0
23,34,1,79.32377286007979,0
4,26,2,242.90506275783082,0
21,20,6,266.9854550025944,0
12,17,5,34.82530826652576,0
4,1,6,204.82189098905084,0
3,18,0,47.65762085447136,0
17,0,1,90.10071769639819,0
22,47,1,290.5708239009642,0
8,14,2,111.27087526154902,0
15,23,3,75.36933186731875,0
19,53,6,259.9925735285115,0
0,38,0,139.98049428257553,0
2,42,5,150.7782829876988,0
15,7,6,285.1099226950113,0
14,1,0,194.27845646708252,0
15,10,3,114.60058081032705,0
12,59,0,1149.1262074959614,0
5,34,3,154.49595820331882,0
12,1,2,120.37142962558016,0
8,27,3,123.9762671713758,0
22,20,6,202.50808746664725,0
2,45,5,143.21043785763362,0
20,9,6,78.31479209423017,0
5,5,3,131.78759845568038,0
18,49,3,80.14436329754393,0
23,34,2,31.56732334089703,0
17,42,6,245.8631358288428,0
5,10,2,151.69691041702146,0
16,15,6,94.56374248775589,0
1,47,4,1.1554859542341378,1
6,57,2,280.95542549774086,0
9,17,5,179.13789679606927,0
16,12,6,30.546792330828936,0
22,5,0,172.83484105929875,0
19,8,3,166.75530382516885,0
16,24,2,240.45771380804763,0
0,22,2,57.30760697498295,0
3,44,0,88.24619216677388,0
0,12,2,210.736771187791,0
7,11,2,9.844286449383894,0
2,52,2,191.9013766828037,0
19,59,4,243.81185783107694,0
1,7,5,149.76451601531534,0
4,53,3,224.99236406416622,0
17,40,6,125.69216124408919,0
18,43,1,62.347405492742254,0
21,41,3,80.97235524031126,0
18,6,6,181.6369682420839,0
0,17,3,3.648484099783764,1
21,28,4,108.9535228066239,0
22,38,4,108.82229247685818,0
10,36,6,241.88878217463872,0
8,55,2,101.35098738627637,0
22,50,2,66.54287044933668,0
22,21,0,158.64377967069456,0
14,17,4,290.65151939177315,0
20,26,2,149.54543649346022,0
17,20,3,188.69124110744278,0
9,6,0,47.49698220694759,0
1,31,6,271.7383338238622,0
15,9,1,186.36858883650223,0
2,46,5,218.9389176783963,0
21,18,5,77.78212790144403,0
12,26,2,136.23328454476837,0
17,20,6,98.38439335809994,0
20,17,6,0.5734581092523894,0
13,9,4,53.381659792171284,0
3,6,2,128.4772393584592,0
15,21,1,210.22500302261193,0
22,35,0,94.44338781549783,0
14,44,2,160.53180209074054,0
11,52,2,201.45794356596213,0
18,26,2,195.76918153366776,0
5,17,3,4.204579380892062,1
17,18,1,156.06205207137458,0
3,9,0,113.47917497434932,0
2,43,0,75.51140584273641,0
0,54,0,188.93488305791743,0
23,49,0,4.004048283970459,0
16,44,6,249.59434434439694,0
19,7,6,292.5506353859062,0
22,2,2,200.5603492363528,0
1,32,6,264.2690001496284,0
16,22,3,57.8654935208045,0
23,12,1,248.06969718718796,0
14,22,0,105.43070700359148,0
15,25,4,89.66203240264183,0
8,25,3,145.93922588966996,0
18,33,1,239.31816763817264,0
5,48,6,274.15092895794754,0
19,4,3,286.4664130275979,0
21,6,0,223.56536689053073,0
3,2,6,134.36014878945332,0
22,3,3,70.0594554600045,0
20,48,2,92.62834958991742,0
2,45,2,277.0022145282263,0
8,38,4,102.98545595982397,0
11,4,2,212.99055221855608,0
17,36,6,268.6775122252203,0
11,26,6,273.20427849849244,0
22,20,4,130.63596828712502,0
18,25,0,59.82914177607115,0
15,13,1,167.5060986103916,0
15,4,6,235.46179490944814,0
9,58,2,151.91064280773531,0
10,13,2,265.5020954460701,0
5,41,6,95.85914267889791,0
5,28,6,232.573129889553,0
9,21,1,293.52985999258,0
23,42,6,98.97182491673907,0
7,58,2,86.07873971357111,0
14,58,0,1.8653207369437874,0
14,58,4,89.8014851265085,0
8,35,3,150.9617104378129,0
20,57,5,96.16098022780616,0
4,34,2,35.8926157026551,0
5,50,0,61.04322699872056,0
3,55,4,185.5398192984569,0
6,18,3,299.38648487066297,0
4,1,6,35.246053482921674,0
10,34,6,279.3948813233819,0
15,10,1,271.4656440176089,0
2,40,1,156.57555247237335,0
21,5,0,173.35346983984257,0
10,5,3,284.831315505261,0
8,11,1,269.32424303718466,0
18,50,2,43.316140756495884,0
1,17,6,58.66956765837432,0
23,5,1,72.4014503436948,0
6,27,4,107.67235839956481,0
23,18,1,37.773297699774055,0
7,49,6,134.2662183479517,0
10,23,4,285.2558049643026,0
8,33,2,185.4685817200773,0
8,28,4,112.0063243737565,0
22,18,1,262.7902872080981,0
2,25,1,117.37124464980187,0
18,24,1,163.1121682731122,0
1,19,2,1034.33745532711,1
14,3,4,250.53866450099116,0
14,44,4,42.48658821301272,0
16,39,2,151.80808788141997,0
18,43,5,196.7253593318817,0
4,11,5,49.68956591335908,0
0,2,5,210.35201322864734,0
20,27,3,286.7651414238444,0
12,54,5,162.78518733017876,0
1,11,2,117.85526429697701,0
16,38,2,54.72984786976609,0
9,31,6,101.35787067062408,0
9,3,6,153.55351382444871,0
17,48,0,185.3914384205456,0
22,32,1,272.3253596278556,0
7,44,3,56.19620002283193,0
22,24,2,235.26315279505442,0
20,1,4,662.5423791632363,0
18,58,6,884.6966340084804,0
10,24,1,8.294386845002714,0
12,17,1,6.945615627160291,0
5,45,2,216.27086982234678,0
8,28,4,152.873528966717,0
23,53,2,178.40388006037463,0
18,57,1,290.72446972219245,0
21,31,4,79.6169073651595,0
17,36,1,166.0075911066985,0
20,42,3,264.394616176822,0
3,41,1,952.4903561874266,1
15,14,0,137.81874592568323,0
18,48,6,54.07779957034586,0
19,36,3,220.95685796692962,0
13,55,3,292.89560477132005,0
2,47,4,191.16340457813703,0
14,58,4,116.54939377737168,0
10,13,4,43.71538663109552,0
0,19,4,157.61791846683292,0
17,54,2,110.75205775453914,0
9,12,3,231.8357313315578,0
7,42,0,831.2163654610063,0
12,42,6,66.93224365168705,0
18,21,0,175.7375409094863,0
10,43,5,214.3162867147848,0
20,33,1,83.4771295907824,0
0,10,5,78.69689763415111,0
5,22,1,269.99007019541295,0
15,9,1,151.0656935587494,0
10,19,6,192.8499733060064,0
16,23,2,37.9687949657112,0
2,6,5,191.67804627246582,0
20,31,5,299.0551630901789,0
8,20,0,112.13707150147728,0
8,21,2,186.4187987820805,0
1,1,1,114.36802611512199,0
5,12,2,2.7971162988009866,1
21,7,3,293.31795286542945,0
6,3,5,6.562470166739271,0
14,19,5,5.504325043792817,0
2,57,3,188.79081415307994,0
16,24,4,284.2075155361931,0
14,41,2,60.96949090310393,0
21,20,2,1064.7717544192692,0
11,37,2,175.3023960644137,0
8,44,6,193.3918230313155,0
22,32,5,243.68882445958207,0
12,18,3,1098.3787392406239,0
22,40,3,254.0559000503133,0
2,17,1,88.23380422756924,0
6,0,1,154.3014475742284,0
18,1,4,156.79371938410003,0
0,27,2,268.34808181895426,0
12,48,6,974.6597956787575,0
0,12,5,203.72694860616474,0
15,11,5,279.8353731079251,0
7,43,0,5.724108607722316,0
9,49,6,155.79069195030274,0
9,7,0,253.8570077449885,0
7,46,4,110.81944147125655,0
21,50,2,287.4922252582001,0
17,14,2,88.5754689937149,0
16,44,6,211.92761879022166,0
9,22,1,99.39040938055426,0
9,34,3,158.9454007955361,0
9,17,4,53.40283214894689,0
21,19,4,241.25800408462095,0
10,31,5,173.33153005805357,0
17,23,2,171.99990483642432,0
16,51,6,76.10558661052698,0
12,45,3,200.62971151866475,0
6,33,0,209.79602687050885,0
4,42,6,261.84969381557414,0
3,12,5,605.7042353266382,1
16,19,4,230.5251654289621,0
4,59,2,184.4332806952104,0
7,38,4,180.81547404350945,0
17,42,0,117.96069228872331,0
13,53,0,53.5162521218903,0
19,19,3,624.1049644589215,0
1,12,0,200.09304291084194,0
8,3,3,198.34988615464525,0
10,58,5,284.20784974517017,0
15,45,3,58.72115310713802,0
16,48,2,66.05187661211465,0
5,3,2,7.290166301684522,1
11,21,2,279.6970669709108,0
6,12,4,33.632869729820754,0
21,7,0,69.05516613275557,0
8,37,4,217.4225962396487,0
13,18,4,5.972132851791598,0
20,31,5,123.13995938284522,0
4,45,3,183.3220235925763,0
2,0,5,279.3567970437273,0
14,15,0,84.83359039673915,0
14,41,6,154.28606720242067,0
19,35,5,263.9064078960241,0
10,4,1,37.69177466941646,0
20,31,3,802.6527801173638,0
15,10,1,31.76437087928499,0
3,47,1,111.68784520037514,0
4,24,3,895.0753311357446,1
4,55,6,264.9169749987278,0
23,22,2,134.90369660963802,0
1,49,6,38.497417041283846,0
17,14,0,190.7873257897405,0
16,54,5,191.3459757288923,0
11,20,3,80.56080094859112,0
15,8,0,892.2258567354941,0
0,52,2,5.664695504511181,1
15,13,4,95.63327304329387,0
1,11,2,205.7392069081337,0
4,49,0,117.39375156082632,0
8,22,4,46.68157152648523,0
16,25,6,280.59585425510113,0
3,2,6,173.88427640405177,0
15,8,3,61.924062477713264,0
3,11,4,95.63795240079742,0
16,18,4,175.6748333763031,0
9,42,2,153.12925505161547,0
15,36,3,260.6366154919649,0
10,5,2,49.053493480822304,0
9,55,3,159.784001299461,0
10,10,6,7.93288394493273,0
19,55,6,31.465337657935166,0
0,42,3,225.68705613908438,0
14,1,4,131.95450068079964,0
10,2,0,86.45272422608187,0
10,49,6,89.57871273360345,0
1,15,6,63.62396766146119,0
10,59,1,134.59565664095732,0
9,34,1,53.12800822607282,0
2,35,1,260.7090667637764,0
7,10,1,131.25411817507174,0
8,25,0,69.40569509848652,0
6,18,6,151.50596038196352,0
6,52,2,72.83334669142357,0
0,14,6,1067.7094131123592,1
8,42,3,209.353581360316,0
11,37,6,222.8290076204497,0
9,33,6,131.50629208788024,0
23,34,2,211.3118283119193,0
17,22,5,274.9508786259854,0
14,41,6,200.13097456555084,0
11,30,0,172.11304820490935,0
21,35,4,123.30488759711446,0
16,28,0,55.01738664275295,0
18,8,0,263.7171430189741,0
11,7,2,248.942362101478,0
19,25,2,178.75848467419232,0
3,44,4,124.68532141651662,0
11,11,1,709.0144642085603,0
8,22,4,248.84386099949478,0
19,7,3,78.06532384491413,0
